4.0286
3.5093
3.0766
2.716
2.4155
2.1651
1.9564
1.7825
1.6376
1.5168
1.4162
1.3324
1.2625
1.2042
1.1557
1.1153
1.0815
1.0535
1.0301
1.0106
1.0042
1.011
1.0211
1.0346
1.0514
1.0715
1.095
1.1217
1.1516
1.1848
1.2211
1.2606
1.3031
1.3487
1.3972
1.4487
1.5031
1.5603
1.6202
2.0482
3.1764
4.3081
5.1452
6.0595
7.063
8.1662
9.3784
10.707
12.157
13.729
15.416
17.198
19.039
20.876
22.601
24.045
24.937
25.204
