4639.11,-59795.4,0,-2.11094e-13,0,0
4639.11,-59795.4,0,-2.04893e-13,0,0
4639.11,-59795.4,0,2.36783e-14,0,0
4639.11,-59795.4,0,-9.48275e-13,0,0
4639.11,-59795.4,0,8.08912e-13,0,0
4639.11,-59795.4,0,8.63957e-13,0,0
4639.11,-59795.4,0,-1.52093e-13,0,0
4639.11,-59795.4,0,4.98225e-13,0,0
4639.11,-59795.4,0,5.04115e-13,0,0
4639.11,-59795.4,0,3.50508e-13,0,0
4639.11,-59795.4,0,9.57304e-13,0,0
4639.11,-59795.4,0,9.1322e-13,0,0
4639.11,-59795.4,0,1.47679e-13,0,0
4639.11,-59795.4,0,7.70093e-13,0,0
4639.11,-59795.4,-1.70116e-14,-1.59878e-13,0,0
4639.11,-59795.4,0,2.76282e-13,0,0
4639.11,-59795.4,0,5.27164e-13,0,0
4639.11,-59795.4,3.57131e-14,6.18236e-13,0,0
4639.11,-59795.4,1.24511e-14,3.91751e-13,0,0
4639.11,-59795.4,0,3.21487e-14,0,0
4639.11,-59795.4,-1.57024e-14,-1.40329e-13,0,0
4639.11,-59795.4,-1.80793e-14,-1.2979e-13,0,0
4639.11,-59795.4,0,-1.58729e-13,0,0
4639.11,-59795.4,-1.52394e-14,2.65503e-13,0,0
4639.11,-59795.4,0,2.55543e-13,0,0
4639.11,-59795.4,0,-3.17625e-14,0,0
4639.11,-59795.4,0,4.27604e-13,0,0
4639.11,-59795.4,-1.28651e-14,2.53379e-13,0,0
4639.11,-59795.4,0,-3.71781e-14,0,0
4639.11,-59795.4,0,-1.19092e-13,0,0
4639.11,-59795.4,0,3.53396e-14,0,0
4639.11,-59795.4,-6.52129e-15,3.28642e-13,0,0
4639.11,-59795.4,0,3.21269e-13,0,0
4639.11,-59795.4,1.68177e-15,5.46689e-13,0,0
4639.11,-59795.4,1.05038e-14,4.95208e-13,0,0
4639.11,-59795.4,0,4.00739e-13,0,0
4639.11,-59795.4,-4.55009e-14,-1.57442e-13,0,0
4639.11,-59795.4,0,2.97542e-13,0,0
4639.11,-59795.4,1.73834e-14,3.65307e-13,0,0
4639.11,-59795.4,3.67231e-14,-3.37802e-13,0,0
4639.11,-59795.4,1.29563e-14,-3.26231e-13,0,0
4639.11,-59795.4,3.54713e-14,-2.93482e-14,0,0
4639.11,-59795.4,0,5.50387e-14,0,0
4639.11,-59795.4,9.53386e-15,-1.13058e-14,0,0
4639.1,-59795.4,9.07527e-15,-4.16235e-14,0,0
4639.1,-59795.4,0,3.57121e-13,0,0
4639.09,-59795.4,1.64342e-14,-4.40608e-13,0,0
4639.07,-59795.5,4.4679e-14,3.93692e-13,0,0
4639.04,-59795.5,5.09357e-14,-1.40513e-13,0,0
4639,-59795.5,-6.74789e-16,2.79596e-13,0,0
4638.93,-59795.5,0,2.83703e-13,0,0
4638.84,-59795.5,0,9.84813e-13,0,0
4638.72,-59795.5,-1.28798e-14,2.56711e-13,0,0
4638.56,-59795.5,0,-5.64415e-13,0,0
4638.34,-59795.5,1.77236e-14,-3.39193e-15,0,0
4638.07,-59795.5,0,-8.0624e-13,0,0
4637.72,-59795.5,1.77275e-14,-1.489e-13,0,0
4637.3,-59795.5,0,6.56667e-14,0,0
4636.79,-59795.5,0,4.67173e-13,0,0
4636.19,-59795.6,9.10615e-15,-6.04845e-13,0,0
4635.51,-59795.6,1.62942e-14,2.77611e-13,0,0
4634.73,-59795.6,-1.76921e-14,-2.86893e-13,0,0
4633.88,-59795.7,4.22092e-16,7.2413e-13,0,0
4632.95,-59795.7,8.83348e-16,7.41843e-13,0,0
4631.96,-59795.8,0,5.57802e-13,0,0
4630.92,-59795.9,-2.29573e-14,5.78682e-13,0,0
4629.84,-59795.9,1.06176e-14,8.04854e-13,0,0
4628.75,-59796,2.23129e-14,1.80996e-13,0,0
4627.66,-59796.1,-1.78865e-14,-5.81861e-14,0,0
4626.59,-59796.3,1.08859e-14,-1.03431e-13,0,0
4625.55,-59796.4,0,7.03058e-13,0,0
4624.55,-59796.5,0,5.50087e-13,0,0
4623.61,-59796.7,0,1.44922e-13,0,0
4622.73,-59796.9,-7.12919e-14,-1.69155e-13,0,0
4621.92,-59797.1,0,7.69331e-13,0,0
4621.19,-59797.3,-9.60282e-15,6.0694e-13,0,0
4620.53,-59797.6,0,-7.13726e-15,0,0
4619.94,-59797.8,-7.37594e-14,6.32451e-13,0,0
4619.42,-59798.1,2.91495e-14,7.97054e-14,0,0
4618.97,-59798.4,-2.96491e-14,1.37401e-12,0,0
4618.57,-59798.8,1.85559e-14,9.18692e-13,0,0
4618.23,-59799.1,-1.8471e-14,-1.81613e-15,0,0
4617.94,-59799.5,-3.68943e-14,9.71438e-13,0,0
4617.68,-59799.9,2.53261e-14,6.94699e-13,0,0
4617.46,-59800.4,1.84586e-14,3.91235e-13,0,0
4617.26,-59800.9,0,7.52136e-13,0,0
4617.07,-59801.4,-1.84795e-14,3.87682e-13,0,0
4616.9,-59801.9,-3.54207e-14,-6.66327e-13,0,0
4616.72,-59802.4,-1.84782e-14,2.8516e-13,0,0
4616.55,-59803,1.42711e-14,6.64392e-14,0,0
4616.37,-59803.6,0,-4.23563e-13,0,0
4616.18,-59804.2,0,-8.94758e-13,0,0
4615.97,-59804.9,-3.29698e-14,5.20484e-13,0,0
4615.76,-59805.6,3.40172e-14,1.19509e-13,0,0
4615.53,-59806.3,0,7.19991e-13,0,0
4615.3,-59807,-8.00175e-15,1.09823e-12,0,0
4615.05,-59807.8,0,-9.37231e-13,0,0
4614.8,-59808.5,-1.85035e-14,3.16618e-13,0,0
4614.55,-59809.3,5.85365e-16,4.07195e-13,0,0
4614.31,-59810.1,1.64521e-14,-2.54324e-13,0,0
4614.07,-59811,-1.76439e-14,1.53487e-13,0,0
4613.84,-59811.8,0,4.2757e-13,0,0
4613.62,-59812.7,3.71916e-14,-9.01474e-13,0,0
4613.42,-59813.6,0,-4.39106e-13,0,0
4613.23,-59814.5,-2.7886e-14,3.86628e-13,0,0
4613.06,-59815.4,-6.26954e-14,-2.60627e-13,0,0
4612.9,-59816.3,1.77304e-14,3.14501e-13,0,0
4612.76,-59817.3,-4.3309e-15,3.19032e-13,0,0
4612.62,-59818.2,-8.10551e-14,4.48594e-13,0,0
4612.49,-59819.2,2.19275e-14,1.51829e-12,0,0
4612.36,-59820.2,-9.3522e-15,-3.77116e-13,0,0
4612.22,-59821.2,1.87158e-14,7.75456e-13,0,0
4612.08,-59822.2,-5.63309e-14,3.84051e-13,0,0
4611.93,-59823.2,-4.85679e-14,-7.29502e-13,0,0
4611.77,-59824.2,0,1.24523e-12,0,0
4611.59,-59825.3,-9.24121e-15,1.76731e-13,0,0
4611.39,-59826.4,6.05382e-14,4.3824e-13,0,0
4611.18,-59827.4,-1.09563e-14,6.6776e-13,0,0
4610.95,-59828.5,1.84563e-14,3.51141e-14,0,0
4610.71,-59829.6,-1.57158e-14,1.05498e-13,0,0
4610.45,-59830.7,0,1.20181e-12,0,0
4610.19,-59831.8,-3.47518e-14,1.10088e-12,0,0
4609.92,-59832.9,1.48699e-14,2.97077e-13,0,0
4609.65,-59834.1,2.45528e-14,2.47525e-13,0,0
4609.39,-59835.2,0,5.07854e-13,0,0
4609.13,-59836.4,1.88475e-14,6.25996e-13,0,0
4608.89,-59837.6,0,8.5857e-13,0,0
4608.65,-59838.8,-1.87938e-14,1.71877e-13,0,0
4608.43,-59840,-2.86127e-14,-4.17406e-13,0,0
4608.23,-59841.2,1.32348e-14,5.2486e-13,0,0
4608.03,-59842.4,0,3.92802e-13,0,0
4607.85,-59843.6,6.16107e-14,4.66362e-13,0,0
4607.68,-59844.9,0,2.30959e-13,0,0
4607.51,-59846.2,1.24653e-14,4.46666e-13,0,0
4607.35,-59847.4,1.39071e-14,1.15512e-12,0,0
4607.19,-59848.7,0,-4.31427e-13,0,0
4607.02,-59850,0,3.80349e-13,0,0
4606.85,-59851.3,-1.24705e-14,1.76219e-12,0,0
4606.67,-59852.7,-8.33228e-15,6.51413e-13,0,0
4606.48,-59854,-2.92397e-14,1.21718e-12,0,0
4606.28,-59855.4,-1.08505e-14,7.15091e-13,0,0
4606.07,-59856.7,-1.2784e-15,1.25622e-12,0,0
4605.85,-59858.1,4.09842e-14,1.10475e-12,0,0
4605.63,-59859.5,-1.44949e-14,2.18222e-13,0,0
4605.39,-59860.9,0,3.88815e-13,0,0
4605.16,-59862.3,-2.51347e-14,5.99384e-15,0,0
4604.92,-59863.7,-9.65609e-15,-8.2578e-14,0,0
4604.7,-59865.1,5.10117e-14,3.94494e-13,0,0
4604.47,-59866.5,2.72215e-14,4.51463e-13,0,0
4604.26,-59868,1.19406e-14,1.52687e-12,0,0
4604.06,-59869.4,-1.37094e-14,3.56913e-13,0,0
4603.87,-59870.9,2.61589e-14,5.65054e-13,0,0
4603.7,-59872.3,1.96266e-14,-2.07431e-13,0,0
4603.54,-59873.8,-1.20861e-14,1.60579e-12,0,0
4603.39,-59875.2,-2.8675e-14,-2.59625e-13,0,0
4603.26,-59876.7,-2.40044e-14,6.94993e-13,0,0
4603.13,-59878.2,1.77336e-14,1.0753e-12,0,0
4603.01,-59879.6,-2.15446e-15,1.31502e-12,0,0
4602.9,-59881.1,-1.91721e-14,-3.68997e-13,0,0
4602.79,-59882.6,-1.24736e-14,7.74483e-13,0,0
4602.67,-59884.1,2.38717e-14,3.11847e-13,0,0
4602.56,-59885.5,-2.40329e-14,2.63835e-13,0,0
4602.44,-59887,6.84385e-16,7.41695e-13,0,0
4602.31,-59888.5,-1.18378e-14,7.67635e-13,0,0
4602.18,-59890,4.0361e-15,3.91974e-13,0,0
4602.05,-59891.4,2.41962e-14,4.83371e-13,0,0
4601.91,-59892.9,-2.10391e-14,2.06472e-14,0,0
