8.39295e+09,-1.0818e+11,0,-3.81905e-07,0,0
8.39295e+09,-1.0818e+11,0,-3.61784e-07,0,0
8.39295e+09,-1.0818e+11,0,3.68281e-08,0,0
8.39295e+09,-1.0818e+11,0,-1.72e-06,0,0
8.39295e+09,-1.0818e+11,0,1.45584e-06,0,0
8.39295e+09,-1.0818e+11,0,1.53632e-06,0,0
8.39295e+09,-1.0818e+11,0,-2.7662e-07,0,0
8.39295e+09,-1.0818e+11,0,8.81235e-07,0,0
8.39295e+09,-1.0818e+11,0,8.70794e-07,0,0
8.39295e+09,-1.0818e+11,0,6.10385e-07,0,0
8.39295e+09,-1.0818e+11,0,1.68549e-06,0,0
8.39295e+09,-1.0818e+11,0,1.6044e-06,0,0
8.39295e+09,-1.0818e+11,0,2.16059e-07,0,0
8.39295e+09,-1.0818e+11,0,1.34469e-06,0,0
8.39295e+09,-1.0818e+11,-3.17924e-08,-3.00989e-07,0,0
8.39295e+09,-1.0818e+11,0,4.6994e-07,0,0
8.39295e+09,-1.0818e+11,0,9.59643e-07,0,0
8.39295e+09,-1.0818e+11,7.4836e-08,1.13468e-06,0,0
8.39295e+09,-1.0818e+11,2.2426e-08,7.29101e-07,0,0
8.39295e+09,-1.0818e+11,0,6.2876e-08,0,0
8.39295e+09,-1.0818e+11,-2.85947e-08,-2.43573e-07,0,0
8.39295e+09,-1.0818e+11,-3.31292e-08,-2.01941e-07,0,0
8.39295e+09,-1.0818e+11,0,-2.48223e-07,0,0
8.39295e+09,-1.0818e+11,-2.76943e-08,4.87117e-07,0,0
8.39295e+09,-1.0818e+11,0,4.50124e-07,0,0
8.39295e+09,-1.0818e+11,0,-3.62196e-08,0,0
8.39295e+09,-1.0818e+11,0,7.79936e-07,0,0
8.39295e+09,-1.0818e+11,-2.33241e-08,4.45256e-07,0,0
8.39295e+09,-1.0818e+11,0,-4.88217e-08,0,0
8.39295e+09,-1.0818e+11,0,-2.23716e-07,0,0
8.39295e+09,-1.0818e+11,0,7.87588e-08,0,0
8.39295e+09,-1.0818e+11,-1.17647e-08,5.77327e-07,0,0
8.39295e+09,-1.0818e+11,0,5.37713e-07,0,0
8.39295e+09,-1.0818e+11,3.49378e-09,9.70698e-07,0,0
8.39295e+09,-1.0818e+11,1.86022e-08,9.02908e-07,0,0
8.39295e+09,-1.0818e+11,0,7.68708e-07,0,0
8.39295e+09,-1.0818e+11,-8.28484e-08,-3.17324e-07,0,0
8.39295e+09,-1.0818e+11,0,5.13847e-07,0,0
8.39295e+09,-1.0818e+11,3.14841e-08,6.17509e-07,0,0
8.39295e+09,-1.0818e+11,7.05251e-08,-6.58984e-07,0,0
8.39295e+09,-1.0818e+11,2.35133e-08,-6.9594e-07,0,0
8.39295e+09,-1.0818e+11,6.38412e-08,-1.1587e-07,0,0
8.39295e+09,-1.0818e+11,0,6.5444e-08,0,0
8.39294e+09,-1.0818e+11,1.71479e-08,1.42136e-08,0,0
8.39293e+09,-1.0818e+11,1.65254e-08,-1.38052e-07,0,0
8.39292e+09,-1.0818e+11,0,5.56809e-07,0,0
8.3929e+09,-1.0818e+11,2.97565e-08,-8.31233e-07,0,0
8.39287e+09,-1.0818e+11,8.80003e-08,5.74552e-07,0,0
8.39281e+09,-1.0818e+11,1.02807e-07,-2.85315e-07,0,0
8.39274e+09,-1.0818e+11,-1.31516e-09,5.52167e-07,0,0
8.39262e+09,-1.0818e+11,0,4.56275e-07,0,0
8.39246e+09,-1.0818e+11,0,1.74735e-06,0,0
8.39224e+09,-1.0818e+11,-2.33352e-08,4.32475e-07,0,0
8.39195e+09,-1.0818e+11,0,-1.08223e-06,0,0
8.39156e+09,-1.0818e+11,3.20377e-08,2.3812e-08,0,0
8.39106e+09,-1.0818e+11,0,-1.49253e-06,0,0
8.39043e+09,-1.0818e+11,3.20437e-08,-3.13317e-07,0,0
8.38966e+09,-1.0818e+11,0,1.45082e-07,0,0
8.38875e+09,-1.0818e+11,0,8.7542e-07,0,0
8.38767e+09,-1.0818e+11,1.65453e-08,-1.06705e-06,0,0
8.38643e+09,-1.08181e+11,2.95588e-08,5.35612e-07,0,0
8.38503e+09,-1.08181e+11,-3.21028e-08,-5.20235e-07,0,0
8.38348e+09,-1.08181e+11,7.36906e-10,1.37203e-06,0,0
8.3818e+09,-1.08181e+11,1.63786e-09,1.4766e-06,0,0
8.38e+09,-1.08181e+11,0,1.17627e-06,0,0
8.37812e+09,-1.08181e+11,-3.91956e-08,1.10897e-06,0,0
8.37618e+09,-1.08181e+11,1.8404e-08,1.52035e-06,0,0
8.37421e+09,-1.08182e+11,3.82074e-08,4.89922e-07,0,0
8.37224e+09,-1.08182e+11,-3.06058e-08,9.06527e-08,0,0
8.37029e+09,-1.08182e+11,1.87252e-08,-1.58408e-07,0,0
8.36841e+09,-1.08182e+11,0,1.48235e-06,0,0
8.3666e+09,-1.08183e+11,0,1.20888e-06,0,0
8.3649e+09,-1.08183e+11,0,2.05012e-07,0,0
8.36331e+09,-1.08184e+11,-1.26004e-07,-4.97513e-07,0,0
8.36185e+09,-1.08184e+11,0,1.46672e-06,0,0
8.36052e+09,-1.08185e+11,-1.71899e-08,1.23629e-06,0,0
8.35932e+09,-1.08185e+11,0,4.96256e-08,0,0
8.35826e+09,-1.08186e+11,-1.29563e-07,1.34626e-06,0,0
8.35732e+09,-1.08187e+11,5.19418e-08,2.34637e-07,0,0
8.3565e+09,-1.08187e+11,-5.07014e-08,2.51528e-06,0,0
8.35579e+09,-1.08188e+11,3.35905e-08,1.73525e-06,0,0
8.35517e+09,-1.08189e+11,-3.34578e-08,1.37729e-07,0,0
8.35464e+09,-1.0819e+11,-6.65053e-08,1.81257e-06,0,0
8.35418e+09,-1.08191e+11,4.58686e-08,1.26966e-06,0,0
8.35377e+09,-1.08192e+11,3.34285e-08,7.89549e-07,0,0
8.35341e+09,-1.08193e+11,0,1.58255e-06,0,0
8.35307e+09,-1.08194e+11,-3.34797e-08,6.5413e-07,0,0
8.35276e+09,-1.08196e+11,-6.28976e-08,-1.55185e-06,0,0
8.35244e+09,-1.08197e+11,-3.34934e-08,5.14167e-07,0,0
8.35213e+09,-1.08198e+11,2.58635e-08,6.3343e-08,0,0
8.3518e+09,-1.082e+11,0,-8.59088e-07,0,0
8.35145e+09,-1.08201e+11,0,-1.95463e-06,0,0
8.35109e+09,-1.08203e+11,-5.74724e-08,1.01835e-06,0,0
8.3507e+09,-1.08204e+11,6.16382e-08,1.26972e-07,0,0
8.35029e+09,-1.08206e+11,0,1.32269e-06,0,0
8.34986e+09,-1.08208e+11,-1.44976e-08,2.14236e-06,0,0
8.34942e+09,-1.0821e+11,0,-1.85545e-06,0,0
8.34897e+09,-1.08211e+11,-3.35124e-08,5.4196e-07,0,0
8.34852e+09,-1.08213e+11,1.1407e-09,8.26606e-07,0,0
8.34807e+09,-1.08215e+11,2.97917e-08,-3.61639e-07,0,0
8.34764e+09,-1.08217e+11,-3.19619e-08,2.5766e-08,0,0
8.34722e+09,-1.08219e+11,0,6.21277e-07,0,0
8.34683e+09,-1.08221e+11,6.75415e-08,-1.61655e-06,0,0
8.34646e+09,-1.08223e+11,0,-8.08719e-07,0,0
8.34612e+09,-1.08225e+11,-5.05699e-08,6.45592e-07,0,0
8.34581e+09,-1.08227e+11,-1.22108e-07,-5.46191e-07,0,0
8.34553e+09,-1.08229e+11,3.21013e-08,5.7872e-07,0,0
8.34526e+09,-1.08232e+11,-7.85164e-09,7.92023e-07,0,0
8.34502e+09,-1.08234e+11,-1.54938e-07,8.44279e-07,0,0
8.34478e+09,-1.08236e+11,3.97933e-08,2.85845e-06,0,0
8.34454e+09,-1.08238e+11,-1.69686e-08,-7.11471e-07,0,0
8.3443e+09,-1.0824e+11,3.39537e-08,1.52241e-06,0,0
8.34405e+09,-1.08243e+11,-1.08644e-07,6.05295e-07,0,0
8.34377e+09,-1.08245e+11,-9.67489e-08,-1.3546e-06,0,0
8.34348e+09,-1.08247e+11,0,2.22977e-06,0,0
8.34315e+09,-1.0825e+11,-1.67348e-08,3.17959e-07,0,0
8.3428e+09,-1.08252e+11,1.17867e-07,8.08574e-07,0,0
8.34241e+09,-1.08254e+11,-1.91195e-08,1.08918e-06,0,0
8.342e+09,-1.08257e+11,3.3424e-08,1.83624e-07,0,0
8.34156e+09,-1.08259e+11,-2.8457e-08,1.29078e-07,0,0
8.3411e+09,-1.08262e+11,0,2.29704e-06,0,0
8.34062e+09,-1.08264e+11,-6.29536e-08,1.95255e-06,0,0
8.34013e+09,-1.08267e+11,2.69339e-08,5.107e-07,0,0
8.33965e+09,-1.08269e+11,5.27301e-08,4.92997e-07,0,0
8.33917e+09,-1.08272e+11,0,1.04275e-06,0,0
8.33871e+09,-1.08274e+11,3.41734e-08,1.31682e-06,0,0
