427,15
-22.1955,0.0717
-22.1955,0.2151
-22.1955,0.3585
-22.1955,0.5019
-22.1955,0.6453
-22.1955,0.7887
-22.1955,0.9321
-22.1955,1.0755
-22.1955,1.2189
-22.1955,1.3623
-22.1955,1.5057
-22.1955,1.6491
-22.1955,1.7925
-22.1955,1.9359
-22.1955,2.0793
-22.0521,0.0717
-22.0521,0.2151
-22.0521,0.3585
-22.0521,0.5019
-22.0521,0.6453
-22.0521,0.7887
-22.0521,0.9321
-22.0521,1.0755
-22.0521,1.2189
-22.0521,1.3623
-22.0521,1.5057
-22.0521,1.6491
-22.0521,1.7925
-22.0521,1.9359
-22.0521,2.0793
-21.9087,0.0717
-21.9087,0.2151
-21.9087,0.3585
-21.9087,0.5019
-21.9087,0.6453
-21.9087,0.7887
-21.9087,0.9321
-21.9087,1.0755
-21.9087,1.2189
-21.9087,1.3623
-21.9087,1.5057
-21.9087,1.6491
-21.9087,1.7925
-21.9087,1.9359
-21.9087,2.0793
-21.7653,0.0717
-21.7653,0.2151
-21.7653,0.3585
-21.7653,0.5019
-21.7653,0.6453
-21.7653,0.7887
-21.7653,0.9321
-21.7653,1.0755
-21.7653,1.2189
-21.7653,1.3623
-21.7653,1.5057
-21.7653,1.6491
-21.7653,1.7925
-21.7653,1.9359
-21.7653,2.0793
-21.6219,0.0717
-21.6219,0.2151
-21.6219,0.3585
-21.6219,0.5019
-21.6219,0.6453
-21.6219,0.7887
-21.6219,0.9321
-21.6219,1.0755
-21.6219,1.2189
-21.6219,1.3623
-21.6219,1.5057
-21.6219,1.6491
-21.6219,1.7925
-21.6219,1.9359
-21.6219,2.0793
-21.4785,0.0717
-21.4785,0.2151
-21.4785,0.3585
-21.4785,0.5019
-21.4785,0.6453
-21.4785,0.7887
-21.4785,0.9321
-21.4785,1.0755
-21.4785,1.2189
-21.4785,1.3623
-21.4785,1.5057
-21.4785,1.6491
-21.4785,1.7925
-21.4785,1.9359
-21.4785,2.0793
-21.3351,0.0717
-21.3351,0.2151
-21.3351,0.3585
-21.3351,0.5019
-21.3351,0.6453
-21.3351,0.7887
-21.3351,0.9321
-21.3351,1.0755
-21.3351,1.2189
-21.3351,1.3623
-21.3351,1.5057
-21.3351,1.6491
-21.3351,1.7925
-21.3351,1.9359
-21.3351,2.0793
-21.1917,0.0717
-21.1917,0.2151
-21.1917,0.3585
-21.1917,0.5019
-21.1917,0.6453
-21.1917,0.7887
-21.1917,0.9321
-21.1917,1.0755
-21.1917,1.2189
-21.1917,1.3623
-21.1917,1.5057
-21.1917,1.6491
-21.1917,1.7925
-21.1917,1.9359
-21.1917,2.0793
-21.0483,0.0717
-21.0483,0.2151
-21.0483,0.3585
-21.0483,0.5019
-21.0483,0.6453
-21.0483,0.7887
-21.0483,0.9321
-21.0483,1.0755
-21.0483,1.2189
