910,0.0001365,8.11244e-05,0.0758489,0.00703669,2.47023e-05,51.3489
920,0.000138,8.08099e-05,0.0753722,0.00703628,2.39948e-05,51.1157
930,0.0001395,8.04919e-05,0.0749086,0.00703936,2.67136e-05,50.8872
940,0.000141,8.01675e-05,0.0744466,0.00704206,2.45018e-05,50.6566
950,0.0001425,7.98396e-05,0.0739793,0.00704143,2.43129e-05,50.4233
960,0.000144,7.95717e-05,0.0734885,0.00704162,2.11192e-05,50.164
970,0.0001455,7.92598e-05,0.0730312,0.0070425,2.61549e-05,49.9402
980,0.000147,7.89123e-05,0.0726002,0.00704541,2.54558e-05,49.7364
990,0.0001485,7.85894e-05,0.0721879,0.00705024,2.86701e-05,49.5421
1000,0.00015,7.82602e-05,0.0718086,0.00705219,3.16999e-05,49.3585
1010,0.0001515,7.79136e-05,0.0714812,0.0070537,3.12067e-05,49.1833
1020,0.000153,7.76165e-05,0.0711827,0.00705723,3.31507e-05,49.0182
1030,0.0001545,7.73677e-05,0.0708944,0.00705957,3.21952e-05,48.8515
1040,0.000156,7.71589e-05,0.0706162,0.00707031,3.02724e-05,48.695
1050,0.0001575,7.69595e-05,0.0703376,0.00707874,3.11863e-05,48.535
1060,0.000159,7.67418e-05,0.0700538,0.00708471,3.13592e-05,48.3762
1070,0.0001605,7.65547e-05,0.0697754,0.00708974,3.07539e-05,48.215
1080,0.000162,7.63539e-05,0.0695098,0.00709645,3.23861e-05,48.0521
1090,0.0001635,7.61377e-05,0.0692451,0.00710322,3.17878e-05,47.8899
1100,0.000165,7.59263e-05,0.0689804,0.00710525,3.28304e-05,47.7321
1110,0.0001665,7.5765e-05,0.0687259,0.00710745,3.28776e-05,47.5793
1120,0.000168,7.56027e-05,0.0684658,0.00710897,3.17453e-05,47.4283
1130,0.0001695,7.54468e-05,0.0681987,0.00710923,3.49949e-05,47.2795
1140,0.000171,7.53098e-05,0.0679296,0.00711528,2.77373e-05,47.1308
1150,0.0001725,7.51806e-05,0.0676572,0.0071153,2.50317e-05,46.9842
1160,0.000174,7.50435e-05,0.0673743,0.00711195,2.54284e-05,46.8289
1170,0.0001755,7.49161e-05,0.0670931,0.00710851,2.54617e-05,46.6784
1180,0.000177,7.47953e-05,0.0668149,0.00711308,2.85617e-05,46.538
1190,0.0001785,7.46954e-05,0.0665418,0.00711749,2.97914e-05,46.4044
1200,0.00018,7.46114e-05,0.066273,0.00712635,2.89554e-05,46.272
1210,0.0001815,7.45413e-05,0.0659796,0.00713473,2.93126e-05,46.123
1220,0.000183,7.44667e-05,0.0657102,0.0071453,3.02232e-05,45.9974
1230,0.0001845,7.43941e-05,0.0654576,0.00716112,3.13194e-05,45.885
1240,0.000186,7.42514e-05,0.0652114,0.00717919,3.22784e-05,45.7792
1250,0.0001875,7.41179e-05,0.0649751,0.00719666,3.40735e-05,45.6804
1260,0.000189,7.39504e-05,0.0647384,0.0072137,3.45646e-05,45.5685
1270,0.0001905,7.37505e-05,0.0645018,0.00722818,3.27919e-05,45.4509
1280,0.000192,7.35943e-05,0.0642805,0.00724764,3.46217e-05,45.3511
1290,0.0001935,7.34487e-05,0.0640646,0.00725912,2.83047e-05,45.2532
1300,0.000195,7.3307e-05,0.0638508,0.00726158,2.92768e-05,45.1561
1310,0.0001965,7.31793e-05,0.0636443,0.00726188,3.02867e-05,45.0624
1320,0.000198,7.30469e-05,0.06344,0.00726212,3.34473e-05,44.9701
1330,0.0001995,7.29253e-05,0.063244,0.00725929,3.35705e-05,44.8845
1340,0.000201,7.28093e-05,0.0630505,0.00725789,3.41452e-05,44.8016
1350,0.0002025,7.26649e-05,0.062833,0.00725574,3.56533e-05,44.717
1360,0.000204,7.25405e-05,0.0626233,0.0072571,3.41372e-05,44.6327
1370,0.0002055,7.24438e-05,0.062419,0.00726593,3.4179e-05,44.5578
1380,0.000207,7.23353e-05,0.0622163,0.00727657,3.55341e-05,44.4766
1390,0.0002085,7.22439e-05,0.0620258,0.00730855,5.20744e-05,44.396
1400,0.00021,7.21952e-05,0.0618401,0.00730355,4.77414e-05,44.322
1410,0.0002115,7.21588e-05,0.0616473,0.00730577,4.13209e-05,44.2457
1420,0.000213,7.21312e-05,0.0614598,0.00730888,3.50598e-05,44.176
1430,0.0002145,7.21181e-05,0.0612765,0.00731402,3.51301e-05,44.1113
1440,0.000216,7.212e-05,0.0611021,0.00732258,3.26735e-05,44.0571
1450,0.0002175,7.21365e-05,0.0609308,0.00733262,3.17214e-05,44.0072
1460,0.000219,7.21473e-05,0.0607511,0.00734511,3.05416e-05,43.9516
1470,0.0002205,7.21257e-05,0.0605506,0.0073575,3.04963e-05,43.8831
1480,0.000222,7.21006e-05,0.0603609,0.00736987,2.82527e-05,43.8217
1490,0.0002235,7.20675e-05,0.0601729,0.00738271,2.64581e-05,43.7611
1500,0.000225,7.20353e-05,0.0599928,0.00739666,2.68438e-05,43.7041
1510,0.0002265,7.20028e-05,0.0598202,0.00740864,2.5568e-05,43.6473
1520,0.000228,7.19665e-05,0.0596512,0.00741651,2.67494e-05,43.5911
1530,0.0002295,7.18845e-05,0.0594872,0.00742129,3.07944e-05,43.5299
1540,0.000231,7.17404e-05,0.0593179,0.00742477,3.15262e-05,43.451
1550,0.0002325,7.15993e-05,0.0591506,0.00742333,2.89983e-05,43.3664
1560,0.000234,7.14356e-05,0.0589854,0.00742351,2.94672e-05,43.2793
1570,0.0002355,7.12712e-05,0.058818,0.00742864,2.97558e-05,43.1932
1580,0.000237,7.11013e-05,0.058653,0.0074347,2.86021e-05,43.1104
1590,0.0002385,7.09488e-05,0.058496,0.0074402,2.90057e-05,43.0327
1600,0.00024,7.08062e-05,0.0583398,0.00744739,2.52975e-05,42.9564
1610,0.0002415,7.06622e-05,0.0581849,0.00745676,2.59693e-05,42.8822
1620,0.000243,7.05086e-05,0.058025,0.00746864,2.55736e-05,42.8015
1630,0.0002445,7.03576e-05,0.0578667,0.00748242,2.49008e-05,42.7229
1640,0.000246,7.02055e-05,0.0577118,0.00749408,2.481e-05,42.6471
1650,0.0002475,7.00513e-05,0.0575562,0.00750549,2.52353e-05,42.5703
1660,0.000249,6.98874e-05,0.057398,0.00751724,2.47004e-05,42.4912
1670,0.0002505,6.97291e-05,0.0572523,0.0075303,2.54761e-05,42.4167
1680,0.000252,6.95813e-05,0.0571171,0.00754455,2.54373e-05,42.3478
1690,0.0002535,6.94578e-05,0.0569918,0.00755777,2.57356e-05,42.2834
1700,0.000255,6.93653e-05,0.0568703,0.00756977,2.37674e-05,42.2178
1710,0.0002565,6.92919e-05,0.056751,0.00758203,2.40457e-05,42.155
1720,0.000258,6.92172e-05,0.056629,0.00759529,2.43436e-05,42.0872
1730,0.0002595,6.91575e-05,0.0565096,0.00761131,2.39472e-05,42.0224
1740,0.000261,6.90843e-05,0.056379,0.00762752,2.52772e-05,41.9499
1750,0.0002625,6.901e-05,0.0562491,0.00764815,2.93151e-05,41.8758
1760,0.000264,6.89428e-05,0.0561241,0.00766735,2.8964e-05,41.8054
1770,0.0002655,6.88821e-05,0.0560033,0.00768245,2.61718e-05,41.7372
1780,0.000267,6.88326e-05,0.0558881,0.00769446,2.86808e-05,41.673
1790,0.0002685,6.8783e-05,0.0557721,0.00770533,2.67468e-05,41.6091
1800,0.00027,6.87307e-05,0.0556605,0.00772382,2.78868e-05,41.5455
1810,0.0002715,6.86655e-05,0.0555471,0.00774884,2.92257e-05,41.4785
1820,0.000273,6.85991e-05,0.055428,0.00777691,2.8934e-05,41.4112
1830,0.0002745,6.85429e-05,0.0553188,0.00780164,3.17735e-05,41.3531
1840,0.000276,6.84902e-05,0.0552139,0.00783002,3.01848e-05,41.2989
1850,0.0002775,6.8426e-05,0.0551122,0.00786918,3.18402e-05,41.2441
1860,0.000279,6.82961e-05,0.0550087,0.00789572,3.37325e-05,41.1878
1870,0.0002805,6.81642e-05,0.0549016,0.00791261,3.1012e-05,41.1283
1880,0.000282,6.8009e-05,0.054788,0.00792729,3.12004e-05,41.0597
1890,0.0002835,6.78563e-05,0.0546786,0.00793971,3.16961e-05,40.9948
1900,0.000285,6.77138e-05,0.0545757,0.00795034,3.21009e-05,40.9372
1910,0.0002865,6.75696e-05,0.0544718,0.00795902,3.34324e-05,40.8809
1920,0.000288,6.74244e-05,0.054369,0.00796689,3.42038e-05,40.8216
1930,0.0002895,6.72769e-05,0.0542626,0.00797518,3.39936e-05,40.7565
1940,0.000291,6.71381e-05,0.0541547,0.00798437,3.45888e-05,40.6912
1950,0.0002925,6.70089e-05,0.0540529,0.00799515,3.89665e-05,40.6308
1960,0.000294,6.6882e-05,0.0539521,0.00800756,4.6396e-05,40.5709
1970,0.0002955,6.67557e-05,0.0538505,0.00800995,3.43883e-05,40.5106
1980,0.000297,6.66285e-05,0.0537482,0.00802483,3.7031e-05,40.4506
1990,0.0002985,6.64845e-05,0.0536435,0.00803962,3.53823e-05,40.3885
2000,0.0003,6.63459e-05,0.0535387,0.00805713,3.36272e-05,40.3235
2010,0.0003015,6.62108e-05,0.0534394,0.00807816,3.70123e-05,40.2633
2020,0.000303,6.60962e-05,0.0533432,0.00810168,3.92179e-05,40.1986
2030,0.0003045,6.59774e-05,0.0532332,0.00813028,4.10656e-05,40.1313
2040,0.000306,6.58804e-05,0.0531274,0.00816314,4.17867e-05,40.0637
2050,0.0003075,6.57852e-05,0.0530166,0.00819477,4.08038e-05,39.9974
2060,0.000309,6.56936e-05,0.0529092,0.00822744,3.96574e-05,39.9343
2070,0.0003105,6.55987e-05,0.0527997,0.0082604,3.85357e-05,39.8703
2080,0.000312,6.54986e-05,0.05269,0.00829103,3.8708e-05,39.806
2090,0.0003135,6.54028e-05,0.0525799,0.00831931,3.8774e-05,39.7421
2100,0.000315,6.53154e-05,0.0524783,0.00834974,3.94538e-05,39.6827
2110,0.0003165,6.52276e-05,0.0523757,0.00838179,4.31027e-05,39.6231
2120,0.000318,6.51442e-05,0.0522781,0.0084181,4.23002e-05,39.5658
2130,0.0003195,6.50605e-05,0.0521823,0.00846031,4.50462e-05,39.5116
2140,0.000321,6.49796e-05,0.052088,0.00851477,5.04108e-05,39.4593
2150,0.0003225,6.48978e-05,0.0519877,0.0085539,4.86851e-05,39.4034
2160,0.000324,6.4807e-05,0.0518846,0.00857299,4.1194e-05,39.341
2170,0.0003255,6.4728e-05,0.0517943,0.00852002,3.34711e-05,39.2838
2180,0.000327,6.46506e-05,0.0517043,0.00847745,3.10937e-05,39.2301
2190,0.0003285,6.45392e-05,0.0516079,0.00844758,2.98737e-05,39.1682
2200,0.00033,6.44033e-05,0.0515089,0.00842511,3.07066e-05,39.1006
2210,0.0003315,6.42736e-05,0.0514098,0.00840303,3.01079e-05,39.0335
2220,0.000333,6.41565e-05,0.0513171,0.0083794,2.99124e-05,38.9723
2230,0.0003345,6.4032e-05,0.0512283,0.00835577,2.97877e-05,38.9149
2240,0.000336,6.39193e-05,0.0511442,0.00833149,2.96164e-05,38.8611
2250,0.0003375,6.38102e-05,0.0510615,0.00830705,2.88208e-05,38.8085
2260,0.000339,6.36897e-05,0.0509723,0.00828186,2.82599e-05,38.7509
2270,0.0003405,6.35712e-05,0.0508861,0.00825842,2.80793e-05,38.698
2280,0.000342,6.34649e-05,0.0508016,0.00823722,2.97397e-05,38.6489
2290,0.0003435,6.33524e-05,0.0507154,0.00821487,2.9862e-05,38.5986
2300,0.000345,6.32387e-05,0.0506278,0.00819333,3.02267e-05,38.5479
2310,0.0003465,6.31273e-05,0.0505419,0.00817259,2.99722e-05,38.4978
2320,0.000348,6.30086e-05,0.0504557,0.00815347,2.76192e-05,38.4479
2330,0.0003495,6.28867e-05,0.0503728,0.00813643,2.73746e-05,38.4006
2340,0.000351,6.27549e-05,0.0502939,0.0081209,2.89391e-05,38.3561
2350,0.0003525,6.26192e-05,0.0502115,0.00810584,2.64996e-05,38.307
2360,0.000354,6.24929e-05,0.0501333,0.00809079,2.61577e-05,38.2599
2370,0.0003555,6.23827e-05,0.0500584,0.00807614,2.62355e-05,38.2114
2380,0.000357,6.22904e-05,0.0499861,0.00806131,2.60632e-05,38.163
2390,0.0003585,6.22155e-05,0.0499196,0.00804773,2.67562e-05,38.1195
2400,0.00036,6.21515e-05,0.0498535,0.008035,2.65106e-05,38.0754
2410,0.0003615,6.20976e-05,0.0497885,0.00802246,2.68132e-05,38.0334
2420,0.000363,6.20416e-05,0.0497232,0.00801054,2.63749e-05,37.9902
2430,0.0003645,6.19714e-05,0.0496532,0.00799877,2.56069e-05,37.9444
2440,0.000366,6.19059e-05,0.0495872,0.00798776,2.43456e-05,37.9008
2450,0.0003675,6.18375e-05,0.0495212,0.0079772,2.31641e-05,37.856
2460,0.000369,6.17685e-05,0.0494527,0.00796747,2.23212e-05,37.8079
2470,0.0003705,6.17055e-05,0.0493892,0.00795858,2.1393e-05,37.764
2480,0.000372,6.16412e-05,0.0493233,0.00794872,2.19285e-05,37.7171
2490,0.0003735,6.15772e-05,0.0492547,0.00794047,2.17765e-05,37.6683
2500,0.000375,6.15116e-05,0.0491857,0.00793127,2.14251e-05,37.6215
2510,0.0003765,6.14472e-05,0.0491201,0.00792534,2.17025e-05,37.5729
2520,0.000378,6.13894e-05,0.0490585,0.00792008,2.19419e-05,37.528
2530,0.0003795,6.13273e-05,0.0489922,0.00791387,2.10198e-05,37.4824
2540,0.000381,6.12534e-05,0.0489254,0.00790652,2.33282e-05,37.4373
2550,0.0003825,6.11684e-05,0.0488582,0.0078983,2.29213e-05,37.394
2560,0.000384,6.10765e-05,0.0487931,0.00788997,2.46444e-05,37.3508
2570,0.0003855,6.09856e-05,0.048729,0.00788154,2.353e-05,37.3086
2580,0.000387,6.08884e-05,0.0486647,0.00787303,2.50235e-05,37.2649
2590,0.0003885,6.07929e-05,0.0486003,0.00786566,2.73048e-05,37.2212
2600,0.00039,6.07031e-05,0.0485394,0.00785912,2.90366e-05,37.1805
2610,0.0003915,6.0618e-05,0.0484809,0.0078526,2.76726e-05,37.1427
2620,0.000393,6.05304e-05,0.0484238,0.00784668,2.64332e-05,37.1066
2630,0.0003945,6.04383e-05,0.0483629,0.00784307,2.62336e-05,37.068
2640,0.000396,6.03532e-05,0.0483076,0.00784069,2.51642e-05,37.0334
2650,0.0003975,6.02726e-05,0.0482542,0.00783866,2.48863e-05,37.0002
2660,0.000399,6.01875e-05,0.0481978,0.00783732,2.35287e-05,36.9635
2670,0.0004005,6.00911e-05,0.0481358,0.00783629,2.33892e-05,36.9233
2680,0.000402,5.9997e-05,0.0480739,0.00783511,2.46296e-05,36.8841
2690,0.0004035,5.99086e-05,0.0480162,0.00783434,2.44983e-05,36.848
2700,0.000405,5.98234e-05,0.0479587,0.00783314,2.41452e-05,36.811
2710,0.0004065,5.97318e-05,0.0478914,0.00783163,2.4741e-05,36.7739
2720,0.000408,5.96453e-05,0.0478286,0.0078299,2.47043e-05,36.7379
2730,0.0004095,5.95641e-05,0.0477641,0.00782873,2.45641e-05,36.7003
2740,0.000411,5.94942e-05,0.0477061,0.0078264,2.40203e-05,36.6653
2750,0.0004125,5.94294e-05,0.0476478,0.00782546,2.60297e-05,36.6295
2760,0.000414,5.93603e-05,0.0475832,0.00782497,2.50098e-05,36.588
2770,0.0004155,5.92997e-05,0.0475206,0.00782627,2.4052e-05,36.549
2780,0.000417,5.92415e-05,0.0474549,0.00782762,2.27143e-05,36.5047
2790,0.0004185,5.91776e-05,0.0473892,0.00782659,2.23632e-05,36.461
2800,0.00042,5.91159e-05,0.0473267,0.00782497,2.33969e-05,36.4207
2810,0.0004215,5.90562e-05,0.0472646,0.00782326,2.37442e-05,36.382
2820,0.000423,5.89969e-05,0.0471984,0.00782086,2.36145e-05,36.3407
2830,0.0004245,5.8935e-05,0.0471307,0.00781977,2.30378e-05,36.2987
2840,0.000426,5.88721e-05,0.0470665,0.00781819,2.18213e-05,36.259
2850,0.0004275,5.88094e-05,0.0470013,0.00781672,2.13952e-05,36.2204
2860,0.000429,5.875e-05,0.0469389,0.00781542,2.19441e-05,36.1844
2870,0.0004305,5.86957e-05,0.0468814,0.00781281,2.19529e-05,36.1532
2880,0.000432,5.86409e-05,0.0468226,0.00781071,2.19978e-05,36.1206
2890,0.0004335,5.85889e-05,0.0467661,0.00780939,2.33376e-05,36.0894
2900,0.000435,5.8536e-05,0.0467112,0.00780718,2.35269e-05,36.0594
2910,0.0004365,5.8465e-05,0.0466516,0.00780431,2.30888e-05,36.0263
2920,0.000438,5.83838e-05,0.0465877,0.00780076,2.28387e-05,35.9902
2930,0.0004395,5.83121e-05,0.0465271,0.00779712,2.2904e-05,35.9561
2940,0.000441,5.82373e-05,0.0464687,0.0077951,2.2813e-05,35.9234
2950,0.0004425,5.81708e-05,0.0464124,0.00779293,2.27004e-05,35.891
2960,0.000444,5.81052e-05,0.0463519,0.00778945,2.27668e-05,35.8548
2970,0.0004455,5.80368e-05,0.046294,0.00778593,2.2623e-05,35.8196
2980,0.000447,5.79706e-05,0.0462386,0.00778256,2.27068e-05,35.7842
2990,0.0004485,5.79017e-05,0.0461851,0.00777865,2.25768e-05,35.7496
3000,0.00045,5.78359e-05,0.0461321,0.00777487,2.23712e-05,35.7159
3010,0.0004515,5.7769e-05,0.046075,0.00777066,2.19149e-05,35.6795
3020,0.000453,5.76974e-05,0.0460212,0.00776698,2.24387e-05,35.6459
3030,0.0004545,5.76309e-05,0.0459724,0.00776289,2.20454e-05,35.615
3040,0.000456,5.7562e-05,0.0459265,0.00775837,2.20956e-05,35.5857
3050,0.0004575,5.74948e-05,0.0458809,0.00775452,2.12341e-05,35.5559
3060,0.000459,5.74249e-05,0.0458347,0.0077508,2.10832e-05,35.5262
3070,0.0004605,5.73668e-05,0.0457916,0.00774762,2.07827e-05,35.4978
3080,0.000462,5.72929e-05,0.0457421,0.00774389,2.08303e-05,35.4623
3090,0.0004635,5.72149e-05,0.0456892,0.00774035,2.12502e-05,35.4218
3100,0.000465,5.71401e-05,0.0456378,0.00773691,2.1567e-05,35.3819
3110,0.0004665,5.70672e-05,0.045586,0.00773316,2.21352e-05,35.3426
3120,0.000468,5.69999e-05,0.0455362,0.00772949,2.27789e-05,35.305
3130,0.0004695,5.6937e-05,0.0454882,0.00772375,2.26941e-05,35.2684
3140,0.000471,5.6884e-05,0.0454432,0.00771861,2.23129e-05,35.2346
3150,0.0004725,5.68309e-05,0.0453994,0.00771192,2.36881e-05,35.2029
3160,0.000474,5.67778e-05,0.0453575,0.00770393,2.31749e-05,35.1732
3170,0.0004755,5.67127e-05,0.0453103,0.00769465,2.29705e-05,35.1393
3180,0.000477,5.66505e-05,0.0452654,0.00768685,2.31329e-05,35.1078
3190,0.0004785,5.65928e-05,0.0452226,0.00767978,2.25855e-05,35.0786
3200,0.00048,5.65406e-05,0.0451833,0.00767362,2.32312e-05,35.0511
3210,0.0004815,5.64948e-05,0.0451447,0.00766957,2.31874e-05,35.0267
3220,0.000483,5.645e-05,0.0451018,0.00766725,2.35588e-05,35.0012
3230,0.0004845,5.64074e-05,0.0450607,0.00766511,2.34241e-05,34.9774
3240,0.000486,5.63628e-05,0.0450182,0.00766275,2.46108e-05,34.9539
3250,0.0004875,5.63222e-05,0.0449759,0.00766194,2.48576e-05,34.9302
3260,0.000489,5.62849e-05,0.0449356,0.00766312,2.53354e-05,34.9082
3270,0.0004905,5.62507e-05,0.0448958,0.00766571,2.56634e-05,34.8862
3280,0.000492,5.62105e-05,0.0448534,0.00766933,2.67535e-05,34.8639
3290,0.0004935,5.61642e-05,0.0448103,0.00767226,2.69734e-05,34.8408
3300,0.000495,5.61199e-05,0.0447667,0.00767485,2.75152e-05,34.817
3310,0.0004965,5.60792e-05,0.0447246,0.00767783,2.6191e-05,34.7943
3320,0.000498,5.60295e-05,0.0446816,0.00768196,2.57868e-05,34.7708
3330,0.0004995,5.59836e-05,0.0446384,0.00768474,2.50732e-05,34.7485
3340,0.000501,5.59433e-05,0.044598,0.00768643,2.47067e-05,34.728
3350,0.0005025,5.59033e-05,0.044558,0.00768956,2.42284e-05,34.7082
3360,0.000504,5.58618e-05,0.0445167,0.00769167,2.38528e-05,34.688
3370,0.0005055,5.58208e-05,0.0444739,0.00769331,2.3125e-05,34.6669
3380,0.000507,5.57688e-05,0.0444254,0.00769406,2.23998e-05,34.6466
3390,0.0005085,5.57275e-05,0.0443809,0.00769437,2.17837e-05,34.6283
3400,0.00051,5.56861e-05,0.0443374,0.00769453,2.18885e-05,34.6079
3410,0.0005115,5.56425e-05,0.0442883,0.00769422,2.18182e-05,34.5819
3420,0.000513,5.55938e-05,0.0442352,0.00769467,2.19335e-05,34.5524
3430,0.0005145,5.55425e-05,0.0441841,0.00769599,2.38762e-05,34.5273
3440,0.000516,5.5489e-05,0.044138,0.00769474,2.2751e-05,34.5051
