70,71
-14.664,0
-14.664,0.0260732
-14.664,0.0521465
-14.664,0.0782197
-14.664,0.104293
-14.664,0.130366
-14.664,0.156439
-14.664,0.182513
-14.664,0.208586
-14.664,0.234659
-14.664,0.260732
-14.664,0.286806
-14.664,0.312879
-14.664,0.338952
-14.664,0.365025
-14.664,0.391099
-14.664,0.417172
-14.664,0.443245
-14.664,0.469318
-14.664,0.495392
-14.664,0.521465
-14.664,0.547538
-14.664,0.573611
-14.664,0.599685
-14.664,0.625758
-14.664,0.651831
-14.664,0.677904
-14.664,0.703977
-14.664,0.730051
-14.664,0.756124
-14.664,0.782197
-14.664,0.80827
-14.664,0.834344
-14.664,0.860417
-14.664,0.88649
-14.664,0.912563
-14.664,0.938637
-14.664,0.96471
-14.664,0.990783
-14.664,1.01686
-14.664,1.04293
-14.664,1.069
-14.664,1.09508
-14.664,1.12115
-14.664,1.14722
-14.664,1.1733
-14.664,1.19937
-14.664,1.22544
-14.664,1.25152
-14.664,1.27759
-14.664,1.30366
-14.664,1.32974
-14.664,1.35581
-14.664,1.38188
-14.664,1.40795
-14.664,1.43403
-14.664,1.4601
-14.664,1.48617
-14.664,1.51225
-14.664,1.53832
-14.664,1.56439
-14.664,1.59047
-14.664,1.61654
-14.664,1.64261
-14.664,1.66869
-14.664,1.69476
-14.664,1.72083
-14.664,1.74691
-14.664,1.77298
-14.664,1.79905
-14.664,1.82513
-12.667,0
-12.667,0.0260732
-12.667,0.0521465
-12.667,0.0782197
-12.667,0.104293
-12.667,0.130366
-12.667,0.156439
-12.667,0.182513
-12.667,0.208586
-12.667,0.234659
-12.667,0.260732
-12.667,0.286806
-12.667,0.312879
-12.667,0.338952
-12.667,0.365025
-12.667,0.391099
-12.667,0.417172
-12.667,0.443245
-12.667,0.469318
-12.667,0.495392
-12.667,0.521465
-12.667,0.547538
-12.667,0.573611
-12.667,0.599685
-12.667,0.625758
-12.667,0.651831
-12.667,0.677904
-12.667,0.703977
-12.667,0.730051
-12.667,0.756124
-12.667,0.782197
-12.667,0.80827
-12.667,0.834344
-12.667,0.860417
-12.667,0.88649
-12.667,0.912563
-12.667,0.938637
-12.667,0.96471
-12.667,0.990783
-12.667,1.01686
-12.667,1.04293
-12.667,1.069
-12.667,1.09508
-12.667,1.12115
-12.667,1.14722
-12.667,1.1733
-12.667,1.19937
-12.667,1.22544
-12.667,1.25152
-12.667,1.27759
-12.667,1.30366
-12.667,1.32974
-12.667,1.35581
-12.667,1.38188
-12.667,1.40795
-12.667,1.43403
-12.667,1.4601
-12.667,1.48617
-12.667,1.51225
-12.667,1.53832
-12.667,1.56439
-12.667,1.59047
-12.667,1.61654
-12.667,1.64261
-12.667,1.66869
-12.667,1.69476
-12.667,1.72083
-12.667,1.74691
-12.667,1.77298
-12.667,1.79905
-12.667,1.82513
-10.67,0
-10.67,0.0260732
-10.67,0.0521465
-10.67,0.0782197
-10.67,0.104293
-10.67,0.130366
-10.67,0.156439
-10.67,0.182513
-10.67,0.208586
-10.67,0.234659
-10.67,0.260732
-10.67,0.286806
-10.67,0.312879
-10.67,0.338952
-10.67,0.365025
-10.67,0.391099
-10.67,0.417172
-10.67,0.443245
-10.67,0.469318
-10.67,0.495392
-10.67,0.521465
-10.67,0.547538
-10.67,0.573611
-10.67,0.599685
-10.67,0.625758
-10.67,0.651831
-10.67,0.677904
-10.67,0.703977
-10.67,0.730051
-10.67,0.756124
-10.67,0.782197
-10.67,0.80827
-10.67,0.834344
-10.67,0.860417
-10.67,0.88649
-10.67,0.912563
-10.67,0.938637
-10.67,0.96471
-10.67,0.990783
-10.67,1.01686
-10.67,1.04293
-10.67,1.069
-10.67,1.09508
-10.67,1.12115
-10.67,1.14722
-10.67,1.1733
-10.67,1.19937
-10.67,1.22544
-10.67,1.25152
-10.67,1.27759
-10.67,1.30366
-10.67,1.32974
-10.67,1.35581
-10.67,1.38188
-10.67,1.40795
-10.67,1.43403
-10.67,1.4601
-10.67,1.48617
-10.67,1.51225
-10.67,1.53832
-10.67,1.56439
-10.67,1.59047
-10.67,1.61654
-10.67,1.64261
-10.67,1.66869
-10.67,1.69476
-10.67,1.72083
-10.67,1.74691
-10.67,1.77298
-10.67,1.79905
-10.67,1.82513
-8.84,0
-8.84,0.0250479
-8.84,0.0500958
-8.84,0.0751437
-8.84,0.100192
-8.84,0.125239
-8.84,0.150287
-8.84,0.175335
-8.84,0.200383
-8.84,0.225431
-8.84,0.250479
-8.84,0.275527
-8.84,0.300575
-8.84,0.325623
-8.84,0.35067
-8.84,0.375718
-8.84,0.400766
-8.84,0.425814
-8.84,0.450862
-8.84,0.47591
-8.84,0.500958
-8.84,0.526006
-8.84,0.551054
-8.84,0.576101
-8.84,0.601149
-8.84,0.626197
-8.84,0.651245
-8.84,0.676293
-8.84,0.701341
-8.84,0.726389
