57,58
-0.72429,0
-0.72429,0.0252707
-0.72429,0.0505414
-0.72429,0.0758121
-0.72429,0.101083
-0.72429,0.126353
-0.72429,0.151624
-0.72429,0.176895
-0.72429,0.202166
-0.72429,0.227436
-0.72429,0.252707
-0.72429,0.277978
-0.72429,0.303248
-0.72429,0.328519
-0.72429,0.35379
-0.72429,0.37906
-0.72429,0.404331
-0.72429,0.429602
-0.72429,0.454872
-0.72429,0.480143
-0.72429,0.505414
-0.72429,0.530684
-0.72429,0.555955
-0.72429,0.581226
-0.72429,0.606497
-0.72429,0.631767
-0.72429,0.657038
-0.72429,0.682309
-0.72429,0.707579
-0.72429,0.73285
-0.72429,0.758121
-0.72429,0.783391
-0.72429,0.808662
-0.72429,0.833933
-0.72429,0.859203
-0.72429,0.884474
-0.72429,0.909745
-0.72429,0.935016
-0.72429,0.960286
-0.72429,0.985557
-0.72429,1.01083
-0.72429,1.0361
-0.72429,1.06137
-0.72429,1.08664
-0.72429,1.11191
-0.72429,1.13718
-0.72429,1.16245
-0.72429,1.18772
-0.72429,1.21299
-0.72429,1.23826
-0.72429,1.26353
-0.72429,1.28881
-0.72429,1.31408
-0.72429,1.33935
-0.72429,1.36462
-0.72429,1.38989
-0.72429,1.41516
-0.72429,1.44043
-0.64381,0
-0.64381,0.0244707
-0.64381,0.0489414
-0.64381,0.0734121
-0.64381,0.0978828
-0.64381,0.122353
-0.64381,0.146824
-0.64381,0.171295
-0.64381,0.195766
-0.64381,0.220236
-0.64381,0.244707
-0.64381,0.269178
-0.64381,0.293648
-0.64381,0.318119
-0.64381,0.34259
-0.64381,0.36706
-0.64381,0.391531
-0.64381,0.416002
-0.64381,0.440472
-0.64381,0.464943
-0.64381,0.489414
-0.64381,0.513884
-0.64381,0.538355
-0.64381,0.562826
-0.64381,0.587297
-0.64381,0.611767
-0.64381,0.636238
-0.64381,0.660709
-0.64381,0.685179
-0.64381,0.70965
-0.64381,0.734121
-0.64381,0.758591
-0.64381,0.783062
-0.64381,0.807533
-0.64381,0.832003
-0.64381,0.856474
-0.64381,0.880945
-0.64381,0.905416
-0.64381,0.929886
-0.64381,0.954357
-0.64381,0.978828
-0.64381,1.0033
-0.64381,1.02777
-0.64381,1.05224
-0.64381,1.07671
-0.64381,1.10118
-0.64381,1.12565
-0.64381,1.15012
-0.64381,1.17459
-0.64381,1.19906
-0.64381,1.22353
-0.64381,1.24801
-0.64381,1.27248
-0.64381,1.29695
-0.64381,1.32142
-0.64381,1.34589
-0.64381,1.37036
-0.64381,1.39483
-0.56332,0
-0.56332,0.023669
-0.56332,0.0473379
-0.56332,0.0710069
-0.56332,0.0946759
-0.56332,0.118345
-0.56332,0.142014
-0.56332,0.165683
-0.56332,0.189352
-0.56332,0.213021
-0.56332,0.23669
-0.56332,0.260359
-0.56332,0.284028
-0.56332,0.307697
-0.56332,0.331366
-0.56332,0.355034
-0.56332,0.378703
-0.56332,0.402372
-0.56332,0.426041
-0.56332,0.44971
-0.56332,0.473379
-0.56332,0.497048
-0.56332,0.520717
-0.56332,0.544386
-0.56332,0.568055
-0.56332,0.591724
-0.56332,0.615393
-0.56332,0.639062
-0.56332,0.662731
-0.56332,0.6864
-0.56332,0.710069
-0.56332,0.733738
-0.56332,0.757407
-0.56332,0.781076
-0.56332,0.804745
-0.56332,0.828414
-0.56332,0.852083
-0.56332,0.875752
-0.56332,0.899421
-0.56332,0.92309
-0.56332,0.946759
-0.56332,0.970428
-0.56332,0.994097
-0.56332,1.01777
-0.56332,1.04143
-0.56332,1.0651
-0.56332,1.08877
-0.56332,1.11244
-0.56332,1.13611
-0.56332,1.15978
-0.56332,1.18345
-0.56332,1.20712
-0.56332,1.23079
-0.56332,1.25446
-0.56332,1.27812
-0.56332,1.30179
-0.56332,1.32546
-0.56332,1.34913
-0.48284,0
-0.48284,0.0228672
-0.48284,0.0457345
-0.48284,0.0686017
-0.48284,0.091469
-0.48284,0.114336
-0.48284,0.137203
-0.48284,0.160071
-0.48284,0.182938
-0.48284,0.205805
-0.48284,0.228672
-0.48284,0.25154
-0.48284,0.274407
-0.48284,0.297274
-0.48284,0.320141
-0.48284,0.343009
-0.48284,0.365876
-0.48284,0.388743
-0.48284,0.41161
-0.48284,0.434478
-0.48284,0.457345
-0.48284,0.480212
-0.48284,0.503079
-0.48284,0.525947
-0.48284,0.548814
-0.48284,0.571681
-0.48284,0.594548
-0.48284,0.617416
-0.48284,0.640283
-0.48284,0.66315
-0.48284,0.686017
-0.48284,0.708884
-0.48284,0.731752
-0.48284,0.754619
-0.48284,0.777486
-0.48284,0.800353
-0.48284,0.823221
-0.48284,0.846088
-0.48284,0.868955
-0.48284,0.891822
-0.48284,0.91469
-0.48284,0.937557
-0.48284,0.960424
-0.48284,0.983291
-0.48284,1.00616
-0.48284,1.02903
-0.48284,1.05189
-0.48284,1.07476
-0.48284,1.09763
-0.48284,1.12049
-0.48284,1.14336
-0.48284,1.16623
-0.48284,1.1891
